Learn to use cursors in SQL https://t.co/u5KbHNfae9 #SQLServer #analytics https://t.co/L7HpUt9STo,823583585705795584,0,,,,0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",blarson424,Ben Larson
RT @empleocero: Tecnico Reporting PL/SQL – Murex https://t.co/wSNQhxiGpP #empleo https://t.co/Ca6eLWeJT3,823583461902602241,0,Tecnico Reporting PL/SQL – Murex https://t.co/wSNQhxiGpP #empleo https://t.co/Ca6eLWeJT3,empleocero,OFERTAS DE EMPLEO,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jgdelsol,J. G. del Sol Cobos
@glennfawcett ask Netezza about the value of trying to plumb off-die SQL acceleration. :),823583341311967232,0,,,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kevinclosson,Kevin
"RT @NikoNeugebauer: [blog] Columnstore Indexes – part 96 (""Nonclustered Columnstore Index Online Rebuild""): https://t.co/j98dYOcauq #sqlpas…",823583339219189761,0,"[blog] Columnstore Indexes – part 96 (""Nonclustered Columnstore Index Online Rebuild""): https://t.co/j98dYOcauq #sqlpass #sqlbits #oh22",NikoNeugebauer,Niko Neugebauer,2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Adrian_SQL,Adrian Chodkowski
Sr. Oracle PL/SQL Developer https://t.co/gBln04lYgN,823583332617297920,0,,,,0,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",WynxCloud,Wynx Cloud
"It's a new world, today I realized I haven't opened SQL management studio in over 6 months, that feels pretty good :-)",823583204045103104,0,,,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RogerAlsing,Roger Johansson
"Я программист. Delphi, SQL. Опыт большой. Стаж 6 лет. Где найти удаленную работу?",823583162202783751,0,,,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pampampoo,Астрономов Иосиф
"RT @VisualStudio: SQL Server, now on Linux. Check the get started guide for developers.  https://t.co/1Noq2RHJud",823583090039615488,0,"SQL Server, now on Linux. Check the get started guide for developers.  https://t.co/1Noq2RHJud",VisualStudio,Visual Studio,841,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mssridar,Sridhar Mahendrakar
"RT @KimberlyLTripp: #SoExcited May 2017 Orlando, FL. #SQL + #DEVintersection. Spectacular #SQLServer line-up! #CantWait #SQLintersection ht…",823583046486097920,0,"#SoExcited May 2017 Orlando, FL. #SQL + #DEVintersection. Spectacular #SQLServer line-up! #CantWait… https://t.co/jE9zYqcPbC",KimberlyLTripp,Kimberly L. Tripp,3,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DBAduck,Ben Miller
mad props to the fellow nerd who came up with SQL query plans!,823582932694605825,0,,,,0,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",russdpale,David Russell
"RT @KimberlyLTripp: #SoExcited May 2017 Orlando, FL. #SQL + #DEVintersection. Spectacular #SQLServer line-up! #CantWait #SQLintersection ht…",823582805225603072,0,"#SoExcited May 2017 Orlando, FL. #SQL + #DEVintersection. Spectacular #SQLServer line-up! #CantWait… https://t.co/jE9zYqcPbC",KimberlyLTripp,Kimberly L. Tripp,3,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",BrentO,Brent Ozar
RT @QuestExperts: #FeatureMonday Check out Toad Data Modeler 6.1 New Features https://t.co/Df4QX72lJc #Oracle #DBa #SQL #SAP #DB2 https://t…,823582527902334976,0,#FeatureMonday Check out Toad Data Modeler 6.1 New Features https://t.co/Df4QX72lJc #Oracle #DBa #SQL #SAP #DB2 https://t.co/hvD5wDtNkG,QuestExperts,Quest - Support,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Quest_EMEA,Quest EMEA
La valeur de la ligne du dessus en SQL ? ==&gt; LAG(). Voyez notre mémo https://t.co/1hfkj4cwQ0 ou notre cours demain https://t.co/pIgPxdKqWu,823582287698726912,0,,,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CmasseVolubis,Christian Massé
"If you're looking for work in #Arlington, VA, check out this #job: https://t.co/hGPzBmGCFw #PHP #SQL #IT #Hiring https://t.co/PxFJFJ15vo",823581958290558976,0,,,,0,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>",HobsonsJobs,Jobs at Hobsons
Did you know that on 2/4/17 I will be speaking at the SQL Saturday in Cleveland? #sqlsat595 Don't miss out!… https://t.co/gbjXjXULvY,823581857631653888,0,,,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",John_Deardurff,John Deardurff
"RT @MicrosoftIndia: Join us on 24/01, as we discuss the exciting &amp; impactful features of SQL Server, SQL Server 2016 &amp; Microsoft Azure- htt…",823581759304585216,0,"Join us on 24/01, as we discuss the exciting &amp; impactful features of SQL Server, SQL Server 2016 &amp; Microsoft Azure-… https://t.co/jGxpycZeLF",MicrosoftIndia,Microsoft India,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BHATTACS,Sourav Bhattacharya
RT @KimberlyLTripp: #SQLintersection #SQL Industry-experts: @paulrandal @BrentO @tradney @DBAduck @erinstellato @SQLPoolBoy @SQLShep @Aaron…,823581717206368258,822594524518219776,#SQLintersection #SQL Industry-experts: @paulrandal @BrentO @tradney @DBAduck @erinstellato @SQLPoolBoy @SQLShep… https://t.co/WQKNHPmeBh,KimberlyLTripp,Kimberly L. Tripp,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SQLShep,Shep
"#SQL conditional logic on one field not affecting the grouping
#Tech #News #HowTo
https://t.co/ncyIqWchgV",823581707160944640,0,,,,0,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",AdamSmitht1,Daily Tech Issues
RT @RIORAO: SQLインジェクションでデータベースに告白文を挿入して告白を試みるが、データベースのバグのせいで想いが届かなかったハッカーくん #擬竜化 https://t.co/WrhonULbEf,823581661279358976,0,SQLインジェクションでデータベースに告白文を挿入して告白を試みるが、データベースのバグのせいで想いが届かなかったハッカーくん #擬竜化 https://t.co/WrhonULbEf,RIORAO,RAO(らお)@新春けもケG-20,49,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RukrVincent,Rukr魯克
RT @josephsirosh: #SQL #Oracle #RDBMS #OLTP https://t.co/svKWvbnBGv,823581612797345792,822503914868187137,#SQL #Oracle #RDBMS #OLTP https://t.co/svKWvbnBGv,josephsirosh,Joseph Sirosh,4,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Schroeer,Egbert Schroeer
Fixing the TDE Key Management Problem in Microsoft SQL Server. Hope this helps. https://t.co/Drw7LVIxX0 #infosec #sqlserver,823581471814205440,0,,,,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PatrickSecurity,Patrick Townsend
We are hiring: Database / Big Data Architec https://t.co/WQ6WjFVD9a #job @Microsoft #Database #SQL #SQLServer #Bigdata #Hadoop #Cloud,823581461286703104,0,,,,0,"<a href=""http://www.reqcloud.com"" rel=""nofollow"">ReqCloud</a>",SourcingBrain,Sandesh Sridhar
"Retweeted Joseph Sirosh (@josephsirosh):

#SQL #Oracle #RDBMS #OLTP https://t.co/347SBn6Qti https://t.co/CnRCR4BOBD",823581313722712064,822503914868187137,,,,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",antoniosch,Antonis Chatzipavlis
RT @josephsirosh: #SQL #Oracle #RDBMS #OLTP https://t.co/svKWvbnBGv,823581275336359937,822503914868187137,#SQL #Oracle #RDBMS #OLTP https://t.co/svKWvbnBGv,josephsirosh,Joseph Sirosh,4,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",sqlschool,sqlschool.gr
RT @josephsirosh: #SQL #Oracle #RDBMS #OLTP https://t.co/svKWvbnBGv,823581275239972866,822503914868187137,#SQL #Oracle #RDBMS #OLTP https://t.co/svKWvbnBGv,josephsirosh,Joseph Sirosh,4,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",antoniosch,Antonis Chatzipavlis
RT @RIORAO: SQLインジェクションでデータベースに告白文を挿入して告白を試みるが、データベースのバグのせいで想いが届かなかったハッカーくん #擬竜化 https://t.co/WrhonULbEf,823581197880164352,0,SQLインジェクションでデータベースに告白文を挿入して告白を試みるが、データベースのバグのせいで想いが届かなかったハッカーくん #擬竜化 https://t.co/WrhonULbEf,RIORAO,RAO(らお)@新春けもケG-20,49,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cerivano,Cerivano
https://t.co/MFqWy5pd9T What are the differences in features and functionality? #SQL #Oracle,823581136538439680,0,,,,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",LearningTree,Learning Tree Int'l
"RT @SQLServer: The 7th cumulative update release for #SQLServer 2012 SP3 is now available for download. Download today! 
https://t.co/7VrNa…",823581008951967744,0,"The 7th cumulative update release for #SQLServer 2012 SP3 is now available for download. Download today! 
https://t.co/7VrNaAsaC3",SQLServer,Microsoft SQL Server,12,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rajib2k5,Rajib Bahar
Our team approach enables us to prepare recommendations exclusively for your #SQLServer environment ✩ https://t.co/zaxfwH3c5p,823580883701694465,0,,,,0,"<a href=""http://www.evyware.com/"" rel=""nofollow"">Evy</a>",UpSearchSQL,UpSearch
RT @AWSLatam: #AmazonAthena es un servicio de consultas que facilita el análisis de datos en su #AmazonS3 utilizando SQL. https://t.co/gpX7…,823580807168200704,0,#AmazonAthena es un servicio de consultas que facilita el análisis de datos en su #AmazonS3 utilizando SQL.… https://t.co/eoLAcPt7iq,AWSLatam,AWS LATAM,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",g_sahib,G. Sahib Pérez V.
"#SQL conditional logic on one field not affecting the grouping
#Tech #Internet #Question #HowTO
https://t.co/WJP43HCoZL",823580797319974913,0,,,,0,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",UriSamuels,Marlon Samuels
#empleo #IT Analista Programador PL/SQL - Illes Balears - Palma De Mallorca https://t.co/cdyzU7hd2F,823580753673986048,0,,,,0,"<a href=""http://www.infojobs.net"" rel=""nofollow"">IJInformatico</a>",IJInformatico,InfoJobs Informática
RT @QuestExperts: #FeatureMonday Check out Toad Data Modeler 6.1 New Features https://t.co/Df4QX72lJc #Oracle #DBa #SQL #SAP #DB2 https://t…,823580700267855872,0,#FeatureMonday Check out Toad Data Modeler 6.1 New Features https://t.co/Df4QX72lJc #Oracle #DBa #SQL #SAP #DB2 https://t.co/hvD5wDtNkG,QuestExperts,Quest - Support,2,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Quest,Quest
vacature: Database Developer Apeldoorn T-SQL https://t.co/FDwbFqyGiF #apeldoorn #vacature #banen,823580693632401408,0,,,,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",joofnl,JOOF.NL
Analista Desarrollador C#: https://t.co/6pdWTdCOJB #Malaga #C# #empleo #tic,823580648736755712,0,,,,0,"<a href=""http://www.tecnoempleo.com/twitter/index.php"" rel=""nofollow"">Tus ofertas de tecnoempleo</a>",tecnoempleo,tecnoempleo
Vacature: Senior SQL Database Administrator @ Red Data Consultancy B.V. https://t.co/m4H8qkY4ya #almere #vacature #banen,823580356657836034,0,,,,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",joofnl,JOOF.NL
February 2017 CSSUG Meet | SQL-Articles https://t.co/AdGaYTJjqw,823580356641222656,0,,,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",it_balaji,Balaji
第４回：[SQL] 結合 https://t.co/k513k8ccKx,823580339419357190,0,,,,0,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",yappynoppyy,主にITニュースbot
I can't wait - my favorite #SQL conference by far!  :) https://t.co/FyfOJ2GUoZ,823580083373899776,823579574814404608,,,,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chapmandew,Tim Chapman
Technical Client Manager (Software) https://t.co/oIjrDLSTqI #jobs #sql,823580070216224769,0,,,,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",UKSQLJobs,Technojobs Limited
Junior Developer - C#/C+ https://t.co/EMmfmC4foe #jobs #sql,823580067385077761,0,,,,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",UKSQLJobs,Technojobs Limited
第４回：[SQL] 結合 https://t.co/ZC6zH34e7q,823580066693005317,0,,,,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",thinkitcojp,Think IT | インプレス
Senior .NET Developer https://t.co/r6EQg48GmE #jobs #sql,823580064650407936,0,,,,0,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",UKSQLJobs,Technojobs Limited
#empleo Técnico de Sistemas y Software https://t.co/lj7lal9BjO,823579949823041537,0,,,,0,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",EmpleoOfertas,Ofertas de Empleo
#WhitePaper: Transparent Data Encryption (TDE) – NetLib Security Encryptionizer vs. SQL Server… https://t.co/lYtGg6t6zd,823579891694243840,0,,,,0,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",NetLibSecurity,NetLib Security
#AmazonAthena es un servicio de consultas que facilita el análisis de datos en su #AmazonS3 utilizando SQL.… https://t.co/eoLAcPt7iq,823579864909258752,0,,,,1,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",AWSLatam,AWS LATAM
"Security Saying it happened because I said so isn't evidence, it's hearsay. BBQSQL, because SQL injection should be easy to do",823579806465859587,0,,,,0,"<a href=""https://github.com/parkr/ebooks"" rel=""nofollow"">PhoneBoy eBooks</a>",PhoneBoySaidSo,PhoneBoy Said So
RT @KimberlyLTripp: #SQLintersection #SQL Industry-experts: @paulrandal @BrentO @tradney @DBAduck @erinstellato @SQLPoolBoy @SQLShep @Aaron…,823579609367187456,822594524518219776,#SQLintersection #SQL Industry-experts: @paulrandal @BrentO @tradney @DBAduck @erinstellato @SQLPoolBoy @SQLShep… https://t.co/WQKNHPmeBh,KimberlyLTripp,Kimberly L. Tripp,2,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",tradney,Tim Radney
#SQLintersection #SQL Industry-experts: @paulrandal @BrentO @tradney @DBAduck @erinstellato @SQLPoolBoy @SQLShep… https://t.co/WQKNHPmeBh,823579371868819456,822594524518219776,,,,2,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",KimberlyLTripp,Kimberly L. Tripp
RT @TheRegister: Microsoft's Linux love-in continues with SUSE support in SQL Server https://t.co/dblzjVGwKZ,823579310451724288,0,Microsoft's Linux love-in continues with SUSE support in SQL Server https://t.co/dblzjVGwKZ,TheRegister,The Register,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coyotegris,Erick Iriarte Ahon
"RT @gp_pulipaka: Improving #AzureSQLDatabase Performance using In-Memory Technologies. #BigData #DataScience #Azure #IoT #Analytics
https:/…",823578880388829185,0,Improving #AzureSQLDatabase Performance using In-Memory Technologies. #BigData #DataScience #Azure #IoT #Analytics… https://t.co/W6VcJ1V1Si,gp_pulipaka,Dr. GP Pulipaka,32,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VMuraliKRaju,Murali Krishna
Finally!! https://t.co/QJ4VKKwcmF,823578734393491456,0,,,,0,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",SQLCape,SQLCape Usergroup
"Migrating from MongoDB to GraphQL 
 #reactjs #javascript #graphql #mongodb #db #sql
https://t.co/I1gJg2YSTA",823578644262031360,0,,,,1,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",ReactDOM,ReactDOM
"Mam ale nie idę do sql 
Tzn idę na 2 lekcje i spierdalam do bff https://t.co/xoWKJT4vf5",823578643175788544,823285928542302211,,,,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",believe_forgive,Parówka Nialla
